username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
kiasoeherman,96800.0,2021-05-18,𝙆𝙖𝙪 𝙏𝙖𝙠 𝙋𝙖𝙣𝙩𝙖𝙨.#uki #ukiapp #ukiappdownload #dangdut #dangdutan,6963402177868090626,https://www.tiktok.com/@kiasoeherman/video/6963402177868090626?lang=en,3107.0,22.0,153.0,6.0,"['uki', 'ukiapp', 'ukiappdownload', 'dangdut', 'dangdutan']"
dhytashl18,87600.0,2021-05-18,"masih aja nge jomblo? haha yuk join di UKI app, biar dapet banyak temen& siapa tau dapet gebetan! #uki #ukiapp #fyp #fypシ #foryourpage",6963592478616292609,https://www.tiktok.com/@dhytashl18/video/6963592478616292609?lang=en,103400.0,16.0,715.0,2.0,"['uki', 'ukiapp', 'fyp', 'fypシ', 'foryourpage']"
neng_incez_aulya,102300.0,2021-05-18,Hilangkan kebosananmu dengan kenalan banyak teman baru di aplikasi Uki yuk buruan download sekarang#Uki #ukiapp,6963437100968512769,https://www.tiktok.com/@neng_incez_aulya/video/6963437100968512769?lang=en,21700.0,1.0,767.0,14.0,"['uki', 'ukiapp']"
satpamgokil,57100.0,2021-05-18,#ceritahoror   Anak kecil tanpa Tangan #ceritahoror #ceritamistis #Uki #Ukiapp,6963485441530170625,https://www.tiktok.com/@satpamgokil/video/6963485441530170625?lang=en,858.0,0.0,24.0,3.0,"['ceritahoror', 'ceritamistis', 'uki', 'ukiapp']"
doa_ayumi,35900.0,2021-05-18,"#uki #ukiapp #fyp #fyp  sedih bnget tu kalo gk punya temen tu ,, yuk download uki ... temenan sama aku",6963589033524006146,https://www.tiktok.com/@doa_ayumi/video/6963589033524006146?lang=en,107400.0,0.0,805.0,5.0,"['uki', 'ukiapp', 'fyp']"
umyvivi708,24200.0,2021-05-18,mari kawan download aplikasi UKI dan temukan banyak teman dsana#appuki #uki,6963422607777500418,https://www.tiktok.com/@umyvivi708/video/6963422607777500418?lang=en,154.0,0.0,125.0,51.0,"['appuki', 'uki']"
,,,,,,,,,,
devika.ag,17400.0,2021-05-18,gk ada temen ayok download aplikasi uki dan temukan temen barumu #uki #ukiapp,6963518227657837825,https://www.tiktok.com/@devika.ag/video/6963518227657837825?lang=en,129.0,0.0,22.0,4.0,"['uki', 'ukiapp']"
santi_novita,18700.0,2021-05-18,ade yang gaada ahlaq #uki #ukiapp #fyp #viral #comedy,6963528146125655297,https://www.tiktok.com/@santi_novita/video/6963528146125655297?lang=en,109800.0,0.0,470.0,4.0,"['uki', 'ukiapp', 'fyp', 'viral', 'comedy']"
aqip_time,12300.0,2021-05-18,Struktur Kepelatihan Timnas indonesia untuk kualifikasi piala dunia #timnasday #sepakbolaindonesia  #uki #ukiapp #beritabola #infobola,6963606834783603969,https://www.tiktok.com/@aqip_time/video/6963606834783603969?lang=en,101200.0,0.0,829.0,1.0,"['timnasday', 'sepakbolaindonesia', 'uki', 'ukiapp', 'beritabola', 'infobola']"
ahadiwinata,11500.0,2021-05-18,Cocok ga kalau dandanan aku kaya gini? #uki #ukiapp  #InfinixMLBBAntiLagLag #MySpotlessSkinStory #fy #fypシ,6963590242397900034,https://www.tiktok.com/@ahadiwinata/video/6963590242397900034?lang=en,101600.0,6.0,713.0,4.0,"['uki', 'ukiapp', 'InfinixMLBBAntiLagLag', 'MySpotlessSkinStory', 'fy', 'fypシ']"
indraiskandarnew26,9735.0,2021-05-18,"Kurang fokus liat yang cantik, kalau mau fokus download aplikasi UKI #uki #ukiapp #comedy #funyy_videos",6963595461613702402,https://www.tiktok.com/@indraiskandarnew26/video/6963595461613702402?lang=en,107400.0,2.0,105.0,2.0,"['uki', 'ukiapp', 'comedy', 'funyy_videos']"
sant71aja,1920.0,2021-05-18,#uki  #ukiapp   GUE BODOH AMAT...!!!,6963587771093028098,https://www.tiktok.com/@sant71aja/video/6963587771093028098?lang=en,65.0,0.0,39.0,3.0,"['uki', 'ukiapp']"
mcbeeonebee,66600.0,2021-05-19,Seruu banget dehhhh bisa kenal temen banyak negara yu cobain deh #uki #ukiapp #ukiappdownload,6963934216916700418,https://www.tiktok.com/@mcbeeonebee/video/6963934216916700418?lang=en,10100.0,0.0,52.0,6.0,"['uki', 'ukiapp', 'ukiappdownload']"
bungacinta.is.here,21100.0,2021-05-19,udah pada download uki belum? download sekarang buruan! #ukiapp #uki #ukiappdownload,6963978534264163586,https://www.tiktok.com/@bungacinta.is.here/video/6963978534264163586?lang=en,1116.0,1.0,16.0,0.0,"['ukiapp', 'uki', 'ukiappdownload']"
nurhalizha04,10700.0,2021-05-19,Perbedaan budaya menggombal. #uki #ukiapp #fyp,6963966170802195714,https://www.tiktok.com/@nurhalizha04/video/6963966170802195714?lang=en,100400.0,8.0,12.0,3.0,"['uki', 'ukiapp', 'fyp']"
nitnott0420,13800.0,2021-05-19,Apapun budaya nya.. mari kita ketemu di Uki... #uki #ukiapp,6963988330082045186,https://www.tiktok.com/@nitnott0420/video/6963988330082045186?lang=en,101400.0,1.0,1010.0,3.0,"['uki', 'ukiapp']"
indraiskandarnew26,9735.0,2021-05-19,Wahhh asyik nih lagi ajojing ketemu cewek #uki #ukiapp #fyp #trending #datting,6963915318238416129,https://www.tiktok.com/@indraiskandarnew26/video/6963915318238416129?lang=en,109700.0,17.0,109.0,31.0,"['uki', 'ukiapp', 'fyp', 'trending', 'datting']"
nitamita.51,12300.0,2021-05-19,Ada yang mau aku gombalin? kalau ada silakan download UKI app dan mari bertemu disana #uki #ukiapp #fyp,6963913803226500354,https://www.tiktok.com/@nitamita.51/video/6963913803226500354?lang=en,102000.0,18.0,331.0,31.0,"['uki', 'ukiapp', 'fyp']"
jinani01,12000.0,2021-05-19,mau di gombalin sama temen2 seru kamu tiap hari?? yuk download uki #uki #ukiapp https://uki.booyah.cc/mobile/,6963977456298495233,https://www.tiktok.com/@jinani01/video/6963977456298495233?lang=en,100900.0,0.0,132.0,26.0,"['uki', 'ukiapp']"
deboraalg,4575.0,2021-05-19,"Ada Juga nih guys Perbedaan Budaya Menggombal, tetapi semuanya nya sama yaitu sama-sama bertemu di UKI #uki #ukiapp #fyp",6963936553840217346,https://www.tiktok.com/@deboraalg/video/6963936553840217346?lang=en,40.0,0.0,10.0,4.0,"['uki', 'ukiapp', 'fyp']"
cici_koto,2915.0,2021-05-19,yuk yang mau digombalin download UKI app dulu yuuu... dan temukan aku disana #ukiapp #uki #fyp #fypシ,6963924219222740226,https://www.tiktok.com/@cici_koto/video/6963924219222740226?lang=en,108000.0,0.0,515.0,9.0,"['ukiapp', 'uki', 'fyp', 'fypシ']"
frxcyl,9045.0,2021-05-19,"Ngajak kenalan & diminta contact sih udah pasti hahaha, yuk download UKI App dan bertemu aku disana!😉 #UKIapp #UKI",6963930127772241154,https://www.tiktok.com/@frxcyl/video/6963930127772241154?lang=en,100500.0,14.0,130.0,24.0,"['ukiapp', 'uki']"
