username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
rd.story,5057.0,2021-05-19,"Walaupun beda cara sapa menyapa tiap negara, pertemuan ini dilakukan krn UKI APP lho! 🥰 #UKI #UKIAPP https://uki.booyah.cc/mobile/",6963775023085538561,https://www.tiktok.com/@rd.story/video/6963775023085538561?lang=en,100500.0,0.0,995.0,1.0,"['uki', 'ukiapp']"
deo_djenash,99.0,2021-05-19,https://uki.booyah.cc/mobile/ #fyp #fypシ #fypdong #fypdongggggggg #foryourpage  #jokesbapackbapack #uki,6963779037936340225,https://www.tiktok.com/@deo_djenash/video/6963779037936340225?lang=en,1187.0,0.0,17.0,9.0,"['fyp', 'fypシ', 'fypdong', 'fypdongggggggg', 'foryourpage', 'jokesbapackbapack', 'uki']"
alice.kren,2406.0,2021-05-19,"sangat beragam sekali yaa, Ayo Download UKI kita bertemu disana, link app ada di BIO ❤️#UKI #UKIAPP #fyp #viral #beranda #BelumTauDia",6963782591841406209,https://www.tiktok.com/@alice.kren/video/6963782591841406209?lang=en,1119.0,0.0,41.0,1.0,"['uki', 'ukiapp', 'fyp', 'viral', 'beranda', 'belumtaudia']"
clarizsalaura,2559.0,2021-05-18,klo cara nyapa kamu gmn nihh? #uki #ukiapp #jokesbapackbapack #mudikonline #tiktokbonusid,6963659921334226178,https://www.tiktok.com/@clarizsalaura/video/6963659921334226178?lang=en,117.0,1.0,11.0,2.0,"['uki', 'ukiapp', 'jokesbapackbapack', 'mudikonline', 'tiktokbonusid']"
diajeng_uci,358.0,2021-05-19,Cara sapa masing-masing negara 😊 yuk Download aplikasi UKI. https://uki.booyah.cc/mobile/#Uki #ukiapp #Drama #ForYou #Fyp #budaya,6963783390684368130,https://www.tiktok.com/@diajeng_uci/video/6963783390684368130?lang=en,129.0,2.0,7.0,2.0,"['uki', 'ukiapp', 'drama', 'foryou', 'fyp', 'budaya']"
ramadhansyahrakhmanto,169.0,2021-05-19,"Cara salaman beberapa negara. Yuk, download aplikasi UKI sekarang https://uki.booyah.cc/mobile/ #Drama #UkiApp #uki #ForYou #Fyp",6963787872889539842,https://www.tiktok.com/@ramadhansyahrakhmanto/video/6963787872889539842?lang=en,27.0,0.0,3.0,1.0,"['drama', 'ukiapp', 'uki', 'foryou', 'fyp']"
ofysofiy,1366.0,2021-05-19,Ada yang seru loh. Cek aja apk UKI. https://uki.booyah.cc/mobile/ #uki #ukiapp #ukiapk #ukiappdownload #fyp #LoveMumsSmile,6963794685416541442,https://www.tiktok.com/@ofysofiy/video/6963794685416541442?lang=en,1259.0,0.0,7.0,0.0,"['uki', 'ukiapp', 'ukiapk', 'ukiappdownload', 'fyp', 'LoveMumsSmile']"
metiafrina,1094.0,2021-05-19,perbedaan salaman check!https://uki.booyah.cc/mobile/#Uki #ukiapp,6963802968722279682,https://www.tiktok.com/@metiafrina/video/6963802968722279682?lang=en,101500.0,0.0,30.0,0.0,"['uki', 'ukiapp']"
asikinajatsayy26,100.0,2021-05-19,tipe tipe orang saat bersalaman#UKI #UKIAPP https://uki.booyah.cc/mobile/,6963813957819747585,https://www.tiktok.com/@asikinajatsayy26/video/6963813957819747585?lang=en,26.0,0.0,8.0,0.0,"['uki', 'ukiapp']"
elizapriscillaa,52.0,2021-05-19,tipe tipe salaman diberbagai negara nih guys https://uki.booyah.cc/mobile/ #UKI #UKIAPP,6963822657666075905,https://www.tiktok.com/@elizapriscillaa/video/6963822657666075905?lang=en,27.0,0.0,10.0,0.0,"['uki', 'ukiapp']"
luoyi.tiktok,1080.0,2021-05-19,"Download Uki Now, Let's Meet In Uki #Uki #UkiApp #fyp #greeting #trending",6963822426207620354,https://www.tiktok.com/@luoyi.tiktok/video/6963822426207620354?lang=en,98.0,0.0,14.0,1.0,"['uki', 'ukiapp', 'fyp', 'greeting', 'trending']"
apazil0,1651.0,2021-05-19,part 5-kalian udah tau belum?#uki #ukiapp https://uki.booyah.cc/mobile/,6963822937237458178,https://www.tiktok.com/@apazil0/video/6963822937237458178?lang=en,33.0,3.0,7.0,0.0,"['uki', 'ukiapp']"
didisugiarto,3498.0,2021-05-19,"How American, Chinese, & Indonesia People Greet 🤗 #Uki #Ukiapp #fyp #didisugiarto08 #csto_saudara #greet #https://uki.booyah.cc/mobile/",6963821795304639746,https://www.tiktok.com/@didisugiarto/video/6963821795304639746?lang=en,1089.0,0.0,26.0,8.0,"['uki', 'ukiapp', 'fyp', 'didisugiarto08', 'csto_saudara', 'greet', 'https']"
novifatma30,48800.0,2021-05-19,gimana kalau daerah kalian???yuk Donwload APP uki https://uki.booyah.cc/mobile/ #fyp #ukiapp #uki,6963824290068188418,https://www.tiktok.com/@novifatma30/video/6963824290068188418?lang=en,185.0,0.0,40.0,13.0,"['fyp', 'ukiapp', 'uki']"
cc_candra,7983.0,2021-05-19,"The ways people greet checks ✅ Download UKI app, lets meet in UKI 😉https://uki.booyah.cc/mobile/ #uki  #ukiapp #fyp #vvt18",6963823547542244610,https://www.tiktok.com/@cc_candra/video/6963823547542244610?lang=en,1036.0,0.0,9.0,13.0,"['uki', 'ukiapp', 'fyp', 'vvt18']"
ajengalyaaa,149.0,2021-05-19,How people from different country greet each other #uki #ukiapp https://uki.booyah.cc/mobile/,6963823659303570690,https://www.tiktok.com/@ajengalyaaa/video/6963823659303570690?lang=en,1083.0,0.0,7.0,0.0,"['uki', 'ukiapp']"
alzeradevi,2101.0,2021-05-19,Cara sapa nya beragam ya.... jangan lupa download app #UKI #UKIAPP  https://uki.booyah.cc/mobile/,6963825473839238401,https://www.tiktok.com/@alzeradevi/video/6963825473839238401?lang=en,1189.0,0.0,18.0,2.0,"['uki', 'ukiapp']"
